colecao	est_docs	ano_amostra	tem_muni	pistas	variavel_amostra
4605	422	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de alguma doença do coração e já fizeram alguma cirurgia de ponte de safena ou colocação de stent ou angioplastia
4618	391	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de doença do coração e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à doença do coração ou de alguma complicação
4624	431	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de AVC
4625	368	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de AVC e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido ao AVC ou de alguma complicação
4638	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem problema crônico de coluna
4639	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de artrite ou reumatismo
4649	428	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de DORT (Distúrbio Osteomuscular Relacionado ao Trabalho)
4651	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem problema crônico de coluna e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido ao problema crônico de coluna
4681	431	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de câncer
4688	422	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à depressão
4694	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão por profissional de saúde mental
4709	16710	2022	sim	Populacao	População residente
4711	67286	2022	sim		Domicílios recenseados
4712	38990	2022	sim		Moradores em domicílios particulares permanentes ocupados
4714	33420	2022	sim	Populacao	População residente
472	4974	1996	sim	Populacao	População residente
4722	428	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de insuficiência renal crônica
473	4974	1996	sim		Pessoas de 4 anos ou mais de idade
475	4974	1996	sim	Populacao	População residente
4751	432	2013	sim		Pessoas de 18 anos ou mais de idade com autoavaliação de saúde boa ou muito boa
476	4974	1996	sim		Pessoas de 4 anos ou mais de idade
4767	427	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão e fazem psicoterapia
477	4974	1996	sim		Pessoas de 4 anos ou mais de idade que frequentam escola
4774	432	2013	sim		Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão e receberam assistência médica para depressão nos últimos 12 meses
4780	115403	2016	sim		Número de casamentos
4781	115403	2016	sim		Número de casamentos
479	4974	1996	sim		Chefes de domicílios particulares permanentes
480	4974	1996	sim	Populacao	População residente
481	5570	1996	sim		Média de moradores em domicílios particulares permanentes
482	4974	1996	sim		Domicílios particulares permanentes
483	4934	1995	sim		Valor das cabeças vendidas
484	4973	1996	sim	Populacao	Pessoas não residentes no município de residência atual em 01/09/91
485	4904	1995	sim		Valor das cabeças abatidas
486	4904	1995	sim		Valor das cabeças abatidas
487	4904	1995	sim		Valor das cabeças abatidas
488	4913	1995	sim		Quantidade produzida de leite
489	4913	1995	sim		Quantidade produzida de leite
490	4913	1995	sim		Quantidade produzida de leite
491	4956	1995	sim		Área dos estabelecimentos agropecuários
492	5570	1995	sim		Número de informantes
493	5570	1995	sim		Número de informantes
4938	432	2013	sim		Pessoas que tinham algum plano de saúde (médico ou odontológico)
494	5570	1995	sim		Número de informantes
495	5570	1995	sim		Quantidade produzida
4957	216	2013	sim	Densidade demografica	Densidade de moradores por cômodo do domicílio
4958	216	2013	sim	Densidade demografica	Densidade de moradores por domicílio
496	5570	1995	sim		Quantidade produzida
4960	429	2013	sim		Domicílios com água canalizada em pelo menos um cômodo
497	5570	1995	sim		Quantidade produzida
498	4934	1995	sim		Valor da produção
499	4934	1995	sim		Valor da produção
500	4934	1995	sim		Valor da produção
501	4876	1995	sim		Área colhida
502	4934	1995	sim		Área colhida
503	4934	1995	sim		Área colhida
5031	432	2013	sim		Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde
504	5570	1995	sim		Número de informantes
5043	432	2013	sim		Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde
5045	432	2013	sim		Pessoas que utilizaram alguma prática integrativa e complementar nos últimos doze meses anteriores à data da entrevista
505	5570	1995	sim		Número de informantes
5055	432	2013	sim		Pessoas que consultaram médico nos últimos 12 meses
506	5570	1995	sim		Número de informantes
507	5570	1995	sim		Quantidade produzida
5072	432	2013	sim		Pessoas que consultaram dentista nos últimos 12 meses
5075	432	2013	sim		Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista
508	5570	1995	sim		Quantidade produzida
509	5570	1995	sim		Quantidade produzida
5090	432	2013	sim		Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa
510	4915	1995	sim		Área colhida
511	4914	1995	sim		Área colhida
512	4914	1995	sim		Área colhida
513	4915	1995	sim		Valor da produção
514	4915	1995	sim		Valor da produção
5141	432	2013	sim		Pessoas de 18 anos ou mais de idade que escovam os dentes pelo menos duas vezes por dia
5142	432	2013	sim		Pessoas de 18 anos ou mais de idade que usam algum tipo de prótese dentária
515	4915	1995	sim		Valor da produção
516	4914	1995	sim		Número de pés colhidos
517	4914	1995	sim		Número de pés colhidos
518	4914	1995	sim		Número de pés colhidos
519	5570	1995	sim		Número de informantes
5196	432	2013	sim		Pessoas que ficaram internadas em hospitais por 24 horas ou mais nos doze meses anteriores à data da entrevista e a última internação foi através do Sistema Único de Saúde
520	5570	1995	sim		Número de informantes
5208	432	2013	sim		Pessoas de 18 anos ou mais de idade que usam escova de dente, pasta de dente e fio dental para a limpeza dos dentes
521	5570	1995	sim		Número de informantes
5212	432	2013	sim		Pessoas de 18 anos ou mais de idade que trocam a escova de dente por uma nova com menos de 3 meses
5219	432	2013	sim		Pessoas de 18 anos ou mais de idade que consideram sua saúde bucal como boa ou muito boa
522	4656	1995	sim		Quantidade produzida
523	4656	1995	sim		Quantidade produzida
524	4656	1995	sim		Quantidade produzida
525	4657	1995	sim		Valor da produção
5250	432	2013	sim		Pessoas de 18 anos ou mais de idade que perderam todos os dentes
5256	432	2013	sim		Pessoas de 18 anos ou mais de idade que perderam 13 ou mais dentes
526	4657	1995	sim		Valor da produção
5267	420	2013	sim		Pessoas de 18 anos ou mais de idade que sempre usam capacete quando dirigem motocicleta
527	4657	1995	sim		Valor da produção
5273	429	2013	sim		Pessoas de 18 anos ou mais de idade que sempre usam capacete como passageiros de motocicleta
528	5570	1995	sim		Número de informantes
529	5570	1995	sim		Número de informantes
530	5570	1995	sim		Número de informantes
531	5570	1995	sim		Quantidade produzida
532	73	1995	sim		Quantidade produzida
533	5570	1995	sim		Quantidade produzida
534	2671	1995	sim		Valor da produção
535	2671	1995	sim		Valor da produção
536	2671	1995	sim		Valor da produção
537	5570	1995	sim		Número de informantes de árvores
538	5570	1995	sim		Número de informantes de árvores
539	5570	1995	sim		Número de informantes de árvores
540	3525	1995	sim		Número de árvores existentes
541	3525	1995	sim		Número de árvores existentes
542	3513	1995	sim		Número de árvores existentes
5429	1080		sim	Renda / rendimento	Rendimento médio nominal do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho
543	5570	1995	sim		Número de informantes
5430	1080		sim	Renda / rendimento	Rendimento médio nominal do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho
5432	108		sim	Renda / rendimento	Rendimento médio nominal do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho
5435	3807		sim		Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
5436	18144		sim	Renda / rendimento	Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal
5437	17064		sim	Renda / rendimento	Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal
5438	18144		sim	Renda / rendimento	Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal
5439	8964		sim	Renda / rendimento	Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal
544	5570	1995	sim		Número de informantes
5443	540		sim	Renda / rendimento	Rendimento médio nominal do trabalho principal, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho
5444	7992		sim	Renda / rendimento	Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal
5445	11084	2006	sim		Número de estabelecimentos agropecuários que realizaram despesas
5446	135	2013	sim		Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à pesquisa por motivo de saúde
5447	135	2013	sim		Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa
545	5570	1995	sim		Número de informantes
5450	11051	2006	sim		Número de cabeças de bovinos nos estabelecimentos agropecuários
5454	135	2013	sim		Pessoas que costumam procurar o mesmo lugar, médico ou serviço de saúde, quando precisam de atendimento de saúde
5459	85549		sim		Número de estabelecimentos
546	5570	1995	sim		Quantidade produzida
547	5570	1995	sim		Quantidade produzida
5470	53148		sim		Número de estabelecimentos com armazéns convencionais, estruturais e infláveis
548	5570	1995	sim		Quantidade produzida
549	4261	1995	sim		Valor da produção
550	4261	1995	sim		Valor da produção
551	4261	1995	sim		Valor da produção
552	5570	1996	sim		Média de moradores em domicílios particulares permanentes
553	5570	1996	sim		Média de moradores em domicílios particulares permanentes
5605	108		sim	Renda / rendimento	Massa de rendimento nominal de todos os trabalhos, habitualmente recebido por mês, pelas pessoas de 14 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho
5606	8532		sim	Renda / rendimento	Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos
564	11086	2006	sim	Empresas / ocupacao	Pessoal ocupado na agricultura familiar
579	16305	2007	sim		Domicílios particulares permanentes
580	16305	2007	sim		Domicílios particulares permanentes
5901	1209	2010	sim	Populacao	População residente
5917	3807		sim	Populacao	População
5918	3402		sim	Populacao	População
5919	4050		sim	Populacao	População
5929	47144	2016	sim		Número de divórcios concedidos em 1ª instância
5930	27997	2016	sim		Área total existente em 31/12 dos efetivos da silvicultura
5933	35852	2016	sim		Escrituras de divórcio
5934	26735	2016	sim		Número de processos de divórcio encerrados em 1ª instância
5935	26735	2016	sim		Número de processos de divórcio encerrados em 1ª instância
5936	46410	2016	sim		Número de divórcios concedidos em 1ª instância a casais com filhos menores de idade
5937	23597	2016	sim		Número de divórcios concedidos em 1ª instância
5946	11061	2006	sim		Número de estabelecimentos agropecuários com produção
5947	3807		sim		Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
5948	162	2015	sim		Escolares frequentando o 9º ano do ensino fundamental em escolas que informaram possuir biblioteca em condições de uso
5950	162	2015	sim		Escolares frequentando o 9º ano do ensino fundamental em escolas que informaram possuir sala ou laboratório de informática em condições de uso
